|uri|name|annee_naiss|biogr
4111|http://data.bnf.fr/ark:/12148/cb16070581n#about|Édouard Carteron|1884|Docteur en droit et diplômé de l'École des hautes études commerciales et de l'ÉEcole de sciences politiques. - Diplomate. - A été consul général de France au Canada (1928-1933), ministre de France à La Havane, délégué général de la Résidence générale de France en Tunisie
4112|http://data.bnf.fr/ark:/12148/cb134988666#about|Albert Nast|1884|Médecin. - Docteur en droit. - Conseiller d'arrondissement du canton de Lagny, Oise
4113|http://data.bnf.fr/ark:/12148/cb10416656s#about|Edgar Seligmann|1884|Juriste. - Industriel
4114|http://data.bnf.fr/ark:/12148/cb124285314#about|Vincenzo Del Giudice|1884|Juriste. - Spécialiste de droit canonique. - Fut professeur à l'Università di Roma, Italie
4115|http://data.bnf.fr/ark:/12148/cb103191381#about|Henry Loubers|1884|Docteur ès sciences juridiques et économiques. - Avocat à la Cour d'appel de Paris (1905-1911). - Professeur agrégé à la Faculté de droit de Montpellier
4116|http://data.bnf.fr/ark:/12148/cb131911871#about|Louis Férasson|1884|Docteur en sciences politiques et économiques (Faculté de droit, Paris, 1918). - Ingénieur civil des mines. - Président de sociétés. - A été président de la Chambre de commerce de Paris (1936)
4117|http://data.bnf.fr/ark:/12148/cb118974261#about|Bernard Combes de Patris|1884|"Historien et juriste. - Directeur de la ""Revue des études historiques"""
4118|http://data.bnf.fr/ark:/12148/cb123119106#about|Edwin Montefiore Borchard|1884|Juriste. - A été expert de droit international auprès de la Cour d'arbitrage de La haye, Pays-bas (en 1915)
4119|http://data.bnf.fr/ark:/12148/cb13168245f#about|Carles Cardó|1884|Prêtre catholique ordonné en 1908. - Docteur en théologie, philosophie et droit canon. - Directeur ou collaborateur de diverses revues. - Chanoine de Barcelone (à partir de 1918). - Essayiste et poète
4120|http://data.bnf.fr/ark:/12148/cb116538547#about|Enrique Ruiz Guiñazu|1884|Diplomate. - Ministre des Affaires étrangères (1941-1943). - Avocat. - Docteur en droit
4121|http://data.bnf.fr/ark:/12148/cb130021350#about|Max Buteau|1884|Avocat. - Docteur en droit (Paris, 1909). - Prénoms complets : Henry Fernand Paul Joseph Maxime
4122|http://data.bnf.fr/ark:/12148/cb12173989v#about|Edvard Beneš|1884|Sociologue, diplomate, politicien et homme d'État. - A étudié la sociologie et les sciences politiques à la Sorbonne et à l'École libre des sciences politiques, Paris, puis le droit à l'Université de Dijon, Côte d'Or (1905-1909). - Représentant avec T. G. Masaryk et M. R. Štefánik du Gouvernement tchécoslovaque en exil à Paris (1915-1918). - Ministre des affaires étrangères (1918-1935), puis Président de la Tchécoslovaquie (1935-1938, 1940-1948)
4123|http://data.bnf.fr/ark:/12148/cb123144576#about|Charles De Visscher|1884|Spécialiste de droit international privé. - A été président de la Cour internationale de justice. - Avocat à la Cour d'appel de Gand, Belgique (en 1910)
4124|http://data.bnf.fr/ark:/12148/cb10296091z#about|Robert Warin|1884|Docteur en droit (Paris, 1908)
4125|http://data.bnf.fr/ark:/12148/cb108820689#about|Joseph Balmigère|1884|Substitut à Prades. - Docteur en droit (Toulouse, 1911)
4126|http://data.bnf.fr/ark:/12148/cb10325337g#about|Hubert Person|1884|Docteur en droit (Paris, 1910)
4127|http://data.bnf.fr/ark:/12148/cb124836919#about|Roger Picard|1884|Juriste. - Titulaire d'une thèse de droit (Université de Paris, 1910). - Professeur à la Faculté de droit de l'Université de Paris et à la Faculté de droit de Lille. - Ancien directeur de cabinet au ministère des finances
4128|http://data.bnf.fr/ark:/12148/cb12749482x#about|Aleksandr Mikhailovitch Mikhelson|1884|Docteur en droit. - Fondateur et membre du Comité de direction de l'Institut international de finances publiques. - Officier de la Légion d'honneur
4129|http://data.bnf.fr/ark:/12148/cb134875616#about|Georges de Lacoste|1884|Avocat. - Docteur en droit
4130|http://data.bnf.fr/ark:/12148/cb12319086w#about|Jacob ter Meulen|1884|Docteur en droit public
4131|http://data.bnf.fr/ark:/12148/cb12190535h#about|Denys Peter Myers|1884|Juriste. - En poste à la World peace foundation, Boston, USA (en 1922)
4132|http://data.bnf.fr/ark:/12148/cb124078570#about|Jacob Baart De La Faille|1884|Spécialiste de l'oeuvre de Vincent van Gogh (1853-1890). - Juriste, critique d'art et commissaire-priseur
4133|http://data.bnf.fr/ark:/12148/cb10597990v#about|Marco Tullio Zanzucchi|1884|Juriste. - Professeur de droit civil à l'Université catholique de Milan
4134|http://data.bnf.fr/ark:/12148/cb146047239#about|Léo Lynce|1884|Magistrat. - Professeur de droit, journaliste. - Poète
4135|http://data.bnf.fr/ark:/12148/cb10441682r#about|Raymond Lavondès|1884|Diplomate. - A été consul de France à Barcelone, Espagne. - Docteur en droit (Montpellier, 1908). - Chevalier de la Légion d'honneur (1924). - Prénoms complets : Raymond Maurice Émile
4136|http://data.bnf.fr/ark:/12148/cb124425464#about|Marcel Sibert|1884|Juriste. - Spécialiste de droit international. - Fut professeur à la Faculté de droit, Univerité de Paris
4137|http://data.bnf.fr/ark:/12148/cb12304649x#about|Austin Wakeman Scott|1884|Juriste. - Spécialiste de droit privé. - A été professeur à Harvard University, Massachusetts, USA
4138|http://data.bnf.fr/ark:/12148/cb102941238#about|Royall Tyler|1884|Économiste et diplomate, représentant le comité des finances de la Société des Nations à Budapest, Hongrie dans les années 1930. - Historien. - Père du diplomate William Royall Tyler (1910-2003)
4139|http://data.bnf.fr/ark:/12148/cb11014902n#about|Max Hoschiller|1884|Homme de lettres. - Economiste
4140|http://data.bnf.fr/ark:/12148/cb12949224j#about|Bernhard Laum|1884|Économiste et philologue de l'antiquité classique
4141|http://data.bnf.fr/ark:/12148/cb12413509j#about|Charles Oscar Hardy|1884|Économiste. - En poste à la Brookings institution, Washington, District of Columbia, USA (en 1938)
4142|http://data.bnf.fr/ark:/12148/cb15732004j#about|Vahe Ardzrouni|1884|Docteur en droit international de l'université de Harvard. - membre du parti Dashnak. - réfugié en Iran en 1921
4143|http://data.bnf.fr/ark:/12148/cb178593894#about|Vital Schwander|1884|Docteur en droit (Bern, 1910). - Avocat. - Homme politique
4144|http://data.bnf.fr/ark:/12148/cb149574452#about|Jean Droit|1884|Artiste peintre, dessinateur, illustrateur, graveur et décorateur. - Auteur d'ouvrages pour la jeunesse. - Sociétaire de la Société des Beaux-Arts et membre du Comité du Salon des Humoristes. - Lieutenant du 226e RI durant la Grande guerre. - Commissaire général des boy-scouts de Belgique. - Père de Michel Droit (1923-2000)
4145|http://data.bnf.fr/ark:/12148/cb10967887r#about|Charles Magny|1884|Haut fonctionnaire. - Préfet du département de la Meuse (1924-1929). - Docteur en droit (Paris, 1911). - Prénoms complets : Charles, Paul
4146|http://data.bnf.fr/ark:/12148/cb10367689v#about|Marcel Oudinot|1884|Docteur en droit (1909). - A été directeur au Ministère de la défense nationale et de la guerre. - Conseiller d'état (1939)
